Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0101AB1,2009.03,168,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2010.03,196,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2011.03,215,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2012.03,223,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2013.03,216,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2014.03,245,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2015.03,234,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2016.03,275,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2017.03,308,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2018.03,345,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2019.03,354,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2020.03,299,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2021.03,314,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101AB1,2022.03,0,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0101ABD,2000.03,213,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2001.03,232,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2002.03,243,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2003.03,247,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2004.03,212,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2005.03,212,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2006.03,241,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2007.03,270,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2008.03,269,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2009.03,283,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2010.03,307,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2011.03,356,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2012.03,374,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2013.03,386,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2014.03,419,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2015.03,402,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2016.03,448,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2017.03,496,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2018.03,536,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2019.03,564,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2020.03,519,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2021.03,517,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101ABD,2022.03,0,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0101CCA,2000.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2001.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2002.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2003.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2004.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2005.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2006.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2007.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2008.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2009.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2010.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2011.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2012.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2013.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2014.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2015.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2016.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2017.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2018.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2019.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2020.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2021.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCA,2022.03,0,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Primary Manufacturing,,
RNAA.SG01NAC34B0101CCC,2000.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2001.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2002.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2003.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2004.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2005.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2006.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2007.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2008.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2009.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2010.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2011.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2012.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2013.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2014.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2015.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2016.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2017.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2018.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2019.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2020.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2021.03,,CONFIDENTIAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCC,2022.03,0,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Other Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2000.03,410,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2001.03,464,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2002.03,506,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2003.03,490,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2004.03,491,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2005.03,611,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2006.03,797,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2007.03,844,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2008.03,728,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2009.03,863,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2010.03,519,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2011.03,626,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2012.03,637,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2013.03,564,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2014.03,588,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2015.03,794,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2016.03,971,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2017.03,798,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2018.03,883,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2019.03,872,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2020.03,840,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2021.03,647,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101CCZ,2022.03,0,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,Manufacturing,,
RNAA.SG01NAC34B0101DD1,2000.03,48,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2001.03,54,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2002.03,44,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2003.03,52,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2004.03,62,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2005.03,68,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2006.03,76,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2007.03,94,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2008.03,107,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2009.03,116,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2010.03,111,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2011.03,141,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2012.03,152,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2013.03,170,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2014.03,174,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2015.03,168,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2016.03,173,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2017.03,187,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2018.03,191,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2019.03,211,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2020.03,220,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2021.03,203,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0101DD1,2022.03,0,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Northland,"Electricity, Gas, Water, and Waste services",,
